Date	SeasonType	Season	Week	Team	Opponent	HomeOrAway	Score	OpponentScore	TotalScore	Stadium	PlayingSurface	Temperature	Humidity	WindSpeed	OverUnder	PointSpread	ScoreQuarter1	ScoreQuarter2	ScoreQuarter3	ScoreQuarter4	ScoreOvertime	TimeOfPossessionMinutes	TimeOfPossessionSeconds	TimeOfPossession	FirstDowns	FirstDownsByRushing	FirstDownsByPassing	FirstDownsByPenalty	OffensivePlays	OffensiveYards	OffensiveYardsPerPlay	Touchdowns	RushingAttempts	RushingYards	RushingYardsPerAttempt	RushingTouchdowns	PassingAttempts	PassingCompletions	PassingYards	PassingTouchdowns	PassingInterceptions	PassingYardsPerAttempt	PassingYardsPerCompletion	CompletionPercentage	PasserRating	ThirdDownAttempts	ThirdDownConversions	ThirdDownPercentage	FourthDownAttempts	FourthDownConversions	FourthDownPercentage	RedZoneAttempts	RedZoneConversions	GoalToGoAttempts	GoalToGoConversions	ReturnYards	Penalties	PenaltyYards	Fumbles	FumblesLost	TimesSacked	TimesSackedYards	QuarterbackHits	TacklesForLoss	Safeties	Punts	PuntYards	PuntAverage	Giveaways	Takeaways	TurnoverDifferential	OpponentScoreQuarter1	OpponentScoreQuarter2	OpponentScoreQuarter3	OpponentScoreQuarter4	OpponentScoreOvertime	OpponentTimeOfPossessionMinutes	OpponentTimeOfPossessionSeconds	OpponentTimeOfPossession	OpponentFirstDowns	OpponentFirstDownsByRushing	OpponentFirstDownsByPassing	OpponentFirstDownsByPenalty	OpponentOffensivePlays	OpponentOffensiveYards	OpponentOffensiveYardsPerPlay	OpponentTouchdowns	OpponentRushingAttempts	OpponentRushingYards	OpponentRushingYardsPerAttempt	OpponentRushingTouchdowns	OpponentPassingAttempts	OpponentPassingCompletions	OpponentPassingYards	OpponentPassingTouchdowns	OpponentPassingInterceptions	OpponentPassingYardsPerAttempt	OpponentPassingYardsPerCompletion	OpponentCompletionPercentage	OpponentPasserRating	OpponentThirdDownAttempts	OpponentThirdDownConversions	OpponentThirdDownPercentage	OpponentFourthDownAttempts	OpponentFourthDownConversions	OpponentFourthDownPercentage	OpponentRedZoneAttempts	OpponentRedZoneConversions	OpponentGoalToGoAttempts	OpponentGoalToGoConversions	OpponentReturnYards	OpponentPenalties	OpponentPenaltyYards	OpponentFumbles	OpponentFumblesLost	OpponentTimesSacked	OpponentTimesSackedYards	OpponentQuarterbackHits	OpponentTacklesForLoss	OpponentSafeties	OpponentPunts	OpponentPuntYards	OpponentPuntAverage	OpponentGiveaways	OpponentTakeaways	OpponentTurnoverDifferential	RedZonePercentage	GoalToGoPercentage	QuarterbackHitsDifferential	TacklesForLossDifferential	QuarterbackSacksDifferential	TacklesForLossPercentage	QuarterbackHitsPercentage	TimesSackedPercentage	OpponentRedZonePercentage	OpponentGoalToGoPercentage	OpponentQuarterbackHitsDifferential	OpponentTacklesForLossDifferential	OpponentQuarterbackSacksDifferential	OpponentTacklesForLossPercentage	OpponentQuarterbackHitsPercentage	OpponentTimesSackedPercentage	Kickoffs	KickoffsInEndZone	KickoffTouchbacks	PuntsHadBlocked	PuntNetAverage	ExtraPointKickingAttempts	ExtraPointKickingConversions	ExtraPointsHadBlocked	ExtraPointPassingAttempts	ExtraPointPassingConversions	ExtraPointRushingAttempts	ExtraPointRushingConversions	FieldGoalAttempts	FieldGoalsMade	FieldGoalsHadBlocked	PuntReturns	PuntReturnYards	KickReturns	KickReturnYards	InterceptionReturns	InterceptionReturnYards	OpponentKickoffs	OpponentKickoffsInEndZone	OpponentKickoffTouchbacks	OpponentPuntsHadBlocked	OpponentPuntNetAverage	OpponentExtraPointKickingAttempts	OpponentExtraPointKickingConversions	OpponentExtraPointsHadBlocked	OpponentExtraPointPassingAttempts	OpponentExtraPointPassingConversions	OpponentExtraPointRushingAttempts	OpponentExtraPointRushingConversions	OpponentFieldGoalAttempts	OpponentFieldGoalsMade	OpponentFieldGoalsHadBlocked	OpponentPuntReturns	OpponentPuntReturnYards	OpponentKickReturns	OpponentKickReturnYards	OpponentInterceptionReturns	OpponentInterceptionReturnYards	SoloTackles	AssistedTackles	Sacks	SackYards	PassesDefended	FumblesForced	FumblesRecovered	FumbleReturnYards	FumbleReturnTouchdowns	InterceptionReturnTouchdowns	BlockedKicks	PuntReturnTouchdowns	PuntReturnLong	KickReturnTouchdowns	KickReturnLong	BlockedKickReturnYards	BlockedKickReturnTouchdowns	FieldGoalReturnYards	FieldGoalReturnTouchdowns	PuntNetYards	OpponentSoloTackles	OpponentAssistedTackles	OpponentSacks	OpponentSackYards	OpponentPassesDefended	OpponentFumblesForced	OpponentFumblesRecovered	OpponentFumbleReturnYards	OpponentFumbleReturnTouchdowns	OpponentInterceptionReturnTouchdowns	OpponentBlockedKicks	OpponentPuntReturnTouchdowns	OpponentPuntReturnLong	OpponentKickReturnTouchdowns	OpponentKickReturnLong	OpponentBlockedKickReturnYards	OpponentBlockedKickReturnTouchdowns	OpponentFieldGoalReturnYards	OpponentFieldGoalReturnTouchdowns	OpponentPuntNetYards	TeamName	DayOfWeek	PassingDropbacks	OpponentPassingDropbacks	TwoPointConversionReturns	OpponentTwoPointConversionReturns
8/20/2016 8:00:00 PM	2	2016	2	NO	HOU	AWAY	9	16	25	Reliant Stadium	Dome	88	66	7	41.0	1.0	0	0	3	6	0	29	50	29:50	19	4	12	3	70	260	3.7	0	26	82	3.2	0	42	23	178	0	2	4.2	7.7	54.8	45.54	18	8	44.4	1	1	100	4	0	1	0	15	5	44	2	1	2	19	6	5	0	6	267	44.5	3	2	-1	7	6	0	3	0	30	10	30:10	16	6	10	0	63	275	4.4	1	24	59	2.5	0	35	23	216	1	1	6.2	9.4	65.7	80.18	14	5	35.7	1	0	0	3	1	1	0	26	7	73	1	1	4	37	5	5	0	6	264	44	2	3	1	0	0	1	0	2	20.8	15.4	4.5	33.3	0	-1	0	-2	19.2	11.4	10.3	4	2	0	0	41.2	0	0	0	0	0	0	0	3	3	0	3	15	3	56	1	0	4	3	1	0	41.5	1	1	0	0	0	0	0	3	3	0	4	20	4	93	2	6	50	30	4	37	5	0	1	0	0	0	0	0	11	0	19	0	0	0	0	247	53	9	2	19	8	1	1	0	0	0	0	0	11	0	31	0	0	0	0	249	Saints	Saturday	44	39	0	0
8/20/2016 8:00:00 PM	2	2016	2	HOU	NO	HOME	16	9	25	Reliant Stadium	Dome	88	66	7	41.0	-1.0	7	6	0	3	0	30	10	30:10	16	6	10	0	63	275	4.4	1	24	59	2.5	0	35	23	216	1	1	6.2	9.4	65.7	80.18	14	5	35.7	1	0	0	3	1	1	0	26	7	73	1	1	4	37	5	5	0	6	264	44	2	3	1	0	0	3	6	0	29	50	29:50	19	4	12	3	70	260	3.7	0	26	82	3.2	0	42	23	178	0	2	4.2	7.7	54.8	45.54	18	8	44.4	1	1	100	4	0	1	0	15	5	44	2	1	2	19	6	5	0	6	267	44.5	3	2	-1	33.3	0	-1	0	-2	19.2	11.4	10.3	0	0	1	0	2	20.8	15.4	4.5	4	3	1	0	41.5	1	1	0	0	0	0	0	3	3	0	4	20	4	93	2	6	4	2	0	0	41.2	0	0	0	0	0	0	0	3	3	0	3	15	3	56	1	0	53	9	2	19	8	1	1	0	0	0	0	0	11	0	31	0	0	0	0	249	50	30	4	37	5	0	1	0	0	0	0	0	11	0	19	0	0	0	0	247	Texans	Saturday	39	44	0	0
8/20/2016 9:00:00 PM	2	2016	2	SF	DEN	AWAY	31	24	55	Sports Authority Field at Mile High	Grass	73	29	9	40.0	6.5	0	17	0	14	0	25	19	25:19	19	9	10	0	61	400	6.6	4	36	184	5.1	2	24	19	216	1	0	9	11.4	79.2	118.06	12	5	41.7	1	1	100	3	1	1	1	53	5	45	5	3	1	5	5	6	0	5	221	44.2	3	4	1	7	3	7	7	0	34	41	34:41	31	7	19	5	88	406	4.6	3	25	124	5.0	1	57	35	282	2	2	4.9	8.1	61.4	70.94	15	5	33.3	1	1	100	6	3	2	2	7	8	45	3	2	6	26	3	5	0	6	226	37.7	4	3	-1	33.3	100	2	1	5	24.0	7.9	4.0	50.0	100	-2	-1	-5	13.9	12.0	9.5	6	5	0	0	38.8	4	4	0	0	0	0	0	1	1	0	2	1	2	32	2	54	5	3	2	0	37.8	3	3	0	0	0	0	0	1	1	0	4	7	6	125	0	0	69	7	6	26	11	2	2	1	0	1	0	0	1	0	17	0	0	0	0	194	55	8	1	5	0	5	3	0	0	0	0	0	6	0	24	0	0	0	0	227	49ers	Saturday	25	63	0	0
8/20/2016 9:00:00 PM	2	2016	2	DEN	SF	HOME	24	31	55	Sports Authority Field at Mile High	Grass	73	29	9	40.0	-6.5	7	3	7	7	0	34	41	34:41	31	7	19	5	88	406	4.6	3	25	124	5.0	1	57	35	282	2	2	4.9	8.1	61.4	70.94	15	5	33.3	1	1	100	6	3	2	2	7	8	45	3	2	6	26	3	5	0	6	226	37.7	4	3	-1	0	17	0	14	0	25	19	25:19	19	9	10	0	61	400	6.6	4	36	184	5.1	2	24	19	216	1	0	9	11.4	79.2	118.06	12	5	41.7	1	1	100	3	1	1	1	53	5	45	5	3	1	5	5	6	0	5	221	44.2	3	4	1	50.0	100	-2	-1	-5	13.9	12.0	9.5	33.3	100	2	1	5	24.0	7.9	4.0	5	3	2	0	37.8	3	3	0	0	0	0	0	1	1	0	4	7	6	125	0	0	6	5	0	0	38.8	4	4	0	0	0	0	0	1	1	0	2	1	2	32	2	54	55	8	1	5	0	5	3	0	0	0	0	0	6	0	24	0	0	0	0	227	69	7	6	26	11	2	2	1	0	1	0	0	1	0	17	0	0	0	0	194	Broncos	Saturday	63	25	0	0
8/20/2016 9:00:00 PM	2	2016	2	KC	LA	AWAY	20	21	41	Los Angeles Memorial Coliseum	Grass	71	54	8	39.0	-1.5	7	13	0	0	0	36	30	36:30	24	8	14	2	69	390	5.7	2	23	82	3.6	1	43	32	308	1	0	7.2	9.6	74.4	101.70	13	6	46.2	2	1	50.0	4	1	2	1	18	9	109	3	1	3	20	2	2	0	3	140	46.7	1	1	0	7	7	0	7	0	23	30	23:30	16	7	8	1	48	264	5.5	3	29	139	4.8	1	17	12	125	2	0	7.4	10.4	70.6	130.76	6	1	16.7	0	0	0	3	3	1	1	-1	9	44	2	1	2	10	4	5	0	5	237	47.4	1	1	0	25.0	50.0	-2	-3	-1	6.9	10.5	6.5	100	100	2	3	1	21.7	8.7	10.5	5	3	1	0	47	2	2	0	0	0	0	0	3	2	0	3	18	2	55	0	0	4	3	2	0	39.8	3	3	0	0	0	0	0	0	0	0	2	1	4	75	0	0	30	28	2	10	1	2	1	0	0	0	0	0	11	0	30	0	0	0	0	141	52	17	3	20	3	0	1	1	0	0	0	0	0	0	24	0	0	0	0	199	Chiefs	Saturday	46	19	0	0
8/20/2016 9:00:00 PM	2	2016	2	LA	KC	HOME	21	20	41	Los Angeles Memorial Coliseum	Grass	71	54	8	39.0	1.5	7	7	0	7	0	23	30	23:30	16	7	8	1	48	264	5.5	3	29	139	4.8	1	17	12	125	2	0	7.4	10.4	70.6	130.76	6	1	16.7	0	0	0	3	3	1	1	-1	9	44	2	1	2	10	4	5	0	5	237	47.4	1	1	0	7	13	0	0	0	36	30	36:30	24	8	14	2	69	390	5.7	2	23	82	3.6	1	43	32	308	1	0	7.2	9.6	74.4	101.70	13	6	46.2	2	1	50.0	4	1	2	1	18	9	109	3	1	3	20	2	2	0	3	140	46.7	1	1	0	100	100	2	3	1	21.7	8.7	10.5	25.0	50.0	-2	-3	-1	6.9	10.5	6.5	4	3	2	0	39.8	3	3	0	0	0	0	0	0	0	0	2	1	4	75	0	0	5	3	1	0	47	2	2	0	0	0	0	0	3	2	0	3	18	2	55	0	0	52	17	3	20	3	0	1	1	0	0	0	0	0	0	24	0	0	0	0	199	30	28	2	10	1	2	1	0	0	0	0	0	11	0	30	0	0	0	0	141	Rams	Saturday	19	46	0	0
8/25/2016 8:00:00 PM	2	2016	3	ATL	MIA	AWAY	6	17	23	Sun Life Stadium	Grass	85	60	13	43.0	2.0	0	3	3	0	0	25	22	25:22	14	1	11	2	60	292	4.9	0	15	31	2.1	0	43	29	261	0	1	6.1	9	67.4	73.89	14	3	21.4	4	1	25.0	1	0	1	0	17	7	59	4	1	2	12	3	6	0	3	125	41.7	2	1	-1	0	7	10	0	0	34	38	34:38	24	8	13	3	71	304	4.3	2	31	78	2.5	2	40	29	226	0	1	5.6	7.8	72.5	75.62	14	7	50.0	1	1	100	4	2	2	2	34	5	74	1	0	0	0	6	2	0	5	209	41.8	1	2	1	0	0	-3	4	-2	19.4	7.5	4.4	50.0	100	3	-4	2	13.3	13.3	0	3	3	2	0	36	0	0	0	0	0	0	0	2	2	0	3	17	3	91	1	0	4	3	1	0	38.4	2	2	0	0	0	0	0	2	1	0	1	17	1	15	1	17	44	26	0	0	7	0	0	0	0	0	0	0	9	0	49	0	0	0	0	108	36	32	2	12	2	2	1	0	0	0	0	0	17	0	15	0	0	0	0	192	Falcons	Thursday	45	40	0	0
8/25/2016 8:00:00 PM	2	2016	3	MIA	ATL	HOME	17	6	23	Sun Life Stadium	Grass	85	60	13	43.0	-2.0	0	7	10	0	0	34	38	34:38	24	8	13	3	71	304	4.3	2	31	78	2.5	2	40	29	226	0	1	5.6	7.8	72.5	75.62	14	7	50.0	1	1	100	4	2	2	2	34	5	74	1	0	0	0	6	2	0	5	209	41.8	1	2	1	0	3	3	0	0	25	22	25:22	14	1	11	2	60	292	4.9	0	15	31	2.1	0	43	29	261	0	1	6.1	9	67.4	73.89	14	3	21.4	4	1	25.0	1	0	1	0	17	7	59	4	1	2	12	3	6	0	3	125	41.7	2	1	-1	50.0	100	3	-4	2	13.3	13.3	0	0	0	-3	4	-2	19.4	7.5	4.4	4	3	1	0	38.4	2	2	0	0	0	0	0	2	1	0	1	17	1	15	1	17	3	3	2	0	36	0	0	0	0	0	0	0	2	2	0	3	17	3	91	1	0	36	32	2	12	2	2	1	0	0	0	0	0	17	0	15	0	0	0	0	192	44	26	0	0	7	0	0	0	0	0	0	0	9	0	49	0	0	0	0	108	Dolphins	Thursday	40	45	0	0
8/25/2016 10:00:00 PM	2	2016	3	DAL	SEA	AWAY	17	27	44	CenturyLink Field	Artificial	86	27	12	43.5	6.0	7	3	0	7	0	29	31	29:31	23	7	13	3	65	332	5.1	2	20	114	5.7	0	41	28	218	2	0	5.3	7.8	68.3	97.41	11	3	27.3	0	0	0	2	2	1	1	38	6	54	1	1	4	22	2	4	0	6	252	42	1	0	-1	0	10	17	0	0	30	29	30:29	18	6	11	1	58	371	6.4	3	27	148	5.5	1	30	19	223	2	0	7.4	11.7	63.3	108.06	13	4	30.8	1	0	0	4	3	1	1	9	9	70	1	0	1	1	8	2	0	5	268	53.6	0	1	1	100	100	-6	2	-3	14.8	6.5	8.9	75.0	100	6	-2	3	10.0	17.8	3.2	3	3	1	0	40.5	2	2	0	0	0	0	0	2	1	0	5	38	1	24	0	0	6	6	5	0	46	3	3	0	0	0	0	0	2	2	0	2	9	2	49	0	0	23	50	1	1	2	0	0	0	0	0	0	0	13	0	24	0	0	0	0	243	27	56	4	22	3	1	1	0	0	0	0	0	9	0	26	0	0	0	0	230	Cowboys	Thursday	45	31	0	0
8/25/2016 10:00:00 PM	2	2016	3	SEA	DAL	HOME	27	17	44	CenturyLink Field	Artificial	86	27	12	43.5	-6.0	0	10	17	0	0	30	29	30:29	18	6	11	1	58	371	6.4	3	27	148	5.5	1	30	19	223	2	0	7.4	11.7	63.3	108.06	13	4	30.8	1	0	0	4	3	1	1	9	9	70	1	0	1	1	8	2	0	5	268	53.6	0	1	1	7	3	0	7	0	29	31	29:31	23	7	13	3	65	332	5.1	2	20	114	5.7	0	41	28	218	2	0	5.3	7.8	68.3	97.41	11	3	27.3	0	0	0	2	2	1	1	38	6	54	1	1	4	22	2	4	0	6	252	42	1	0	-1	75.0	100	6	-2	3	10.0	17.8	3.2	100	100	-6	2	-3	14.8	6.5	8.9	6	6	5	0	46	3	3	0	0	0	0	0	2	2	0	2	9	2	49	0	0	3	3	1	0	40.5	2	2	0	0	0	0	0	2	1	0	5	38	1	24	0	0	27	56	4	22	3	1	1	0	0	0	0	0	9	0	26	0	0	0	0	230	23	50	1	1	2	0	0	0	0	0	0	0	13	0	24	0	0	0	0	243	Seahawks	Thursday	31	45	0	0
8/26/2016 7:30:00 PM	2	2016	3	NE	CAR	AWAY	19	17	36	Bank of America Stadium	Grass	88	51	6	44.5	3.0	3	6	7	3	0	28	43	28:43	14	3	11	0	62	291	4.7	2	27	81	3	0	33	21	210	2	0	6.4	10	63.6	101.83	13	1	7.7	1	0	0	4	1	0	0	146	7	56	2	0	2	8	7	2	0	7	328	46.9	0	3	3	0	0	3	14	0	31	17	31:17	17	4	13	0	76	345	4.5	2	20	92	4.6	0	55	24	253	2	3	4.6	10.5	43.6	47.01	17	5	29.4	2	1	50.0	3	2	0	0	9	8	69	0	0	1	7	5	3	0	8	370	46.2	3	0	-3	25.0	0	2	-1	-1	10.0	12.5	5.7	66.7	0	-2	1	1	11.1	14.3	1.8	5	5	4	0	45.6	1	1	0	1	0	0	0	4	2	0	4	101	1	24	3	45	4	2	1	0	33.6	0	0	0	1	1	1	0	1	1	0	3	9	1	22	0	0	34	22	1	7	8	0	0	-2	0	0	0	0	60	0	24	0	0	0	0	319	38	32	2	8	3	2	0	0	0	0	0	0	9	0	22	0	0	0	0	269	Patriots	Friday	35	56	0	0
8/26/2016 7:30:00 PM	2	2016	3	CAR	NE	HOME	17	19	36	Bank of America Stadium	Grass	88	51	6	44.5	-3.0	0	0	3	14	0	31	17	31:17	17	4	13	0	76	345	4.5	2	20	92	4.6	0	55	24	253	2	3	4.6	10.5	43.6	47.01	17	5	29.4	2	1	50.0	3	2	0	0	9	8	69	0	0	1	7	5	3	0	8	370	46.2	3	0	-3	3	6	7	3	0	28	43	28:43	14	3	11	0	62	291	4.7	2	27	81	3	0	33	21	210	2	0	6.4	10	63.6	101.83	13	1	7.7	1	0	0	4	1	0	0	146	7	56	2	0	2	8	7	2	0	7	328	46.9	0	3	3	66.7	0	-2	1	1	11.1	14.3	1.8	25.0	0	2	-1	-1	10.0	12.5	5.7	4	2	1	0	33.6	0	0	0	1	1	1	0	1	1	0	3	9	1	22	0	0	5	5	4	0	45.6	1	1	0	1	0	0	0	4	2	0	4	101	1	24	3	45	38	32	2	8	3	2	0	0	0	0	0	0	9	0	22	0	0	0	0	269	34	22	1	7	8	0	0	-2	0	0	0	0	60	0	24	0	0	0	0	319	Panthers	Friday	56	35	0	0
8/26/2016 7:30:00 PM	2	2016	3	BUF	WAS	AWAY	16	21	37	FedEx Field	Grass	86	61	0	42.5	2.5	3	6	7	0	0	32	11	32:11	20	7	12	1	77	361	4.7	1	30	144	4.8	1	44	23	217	0	1	4.9	9.4	52.3	56.72	15	4	26.7	3	1	33.3	2	0	1	0	57	13	104	2	1	3	15	8	4	0	6	249	41.5	2	1	-1	0	21	0	0	0	27	49	27:49	18	5	9	4	60	338	5.6	3	26	101	3.9	0	33	19	237	3	1	7.2	12.5	57.6	97.66	13	4	30.8	1	0	0	1	1	0	0	11	10	87	2	0	1	10	5	7	0	6	320	53.3	1	2	1	0	0	3	-3	-2	15.4	23.5	6.4	100	0	-3	3	2	23.3	10.6	2.9	5	4	4	0	36.3	1	1	0	0	0	0	0	3	3	0	4	57	0	0	1	0	4	4	4	0	40.5	3	3	0	0	0	0	0	1	0	0	2	11	1	0	1	0	34	23	0	0	3	0	0	0	0	0	0	0	36	0	0	0	0	0	0	218	47	31	0	0	6	1	1	3	0	0	0	0	11	0	0	0	0	0	0	243	Bills	Friday	47	34	0	0
8/26/2016 7:30:00 PM	2	2016	3	WAS	BUF	HOME	21	16	37	FedEx Field	Grass	86	61	0	42.5	-2.5	0	21	0	0	0	27	49	27:49	18	5	9	4	60	338	5.6	3	26	101	3.9	0	33	19	237	3	1	7.2	12.5	57.6	97.66	13	4	30.8	1	0	0	1	1	0	0	11	10	87	2	0	1	10	5	7	0	6	320	53.3	1	2	1	3	6	7	0	0	32	11	32:11	20	7	12	1	77	361	4.7	1	30	144	4.8	1	44	23	217	0	1	4.9	9.4	52.3	56.72	15	4	26.7	3	1	33.3	2	0	1	0	57	13	104	2	1	3	15	8	4	0	6	249	41.5	2	1	-1	100	0	-3	3	2	23.3	10.6	2.9	0	0	3	-3	-2	15.4	23.5	6.4	4	4	4	0	40.5	3	3	0	0	0	0	0	1	0	0	2	11	1	0	1	0	5	4	4	0	36.3	1	1	0	0	0	0	0	3	3	0	4	57	0	0	1	0	47	31	0	0	6	1	1	3	0	0	0	0	11	0	0	0	0	0	0	243	34	23	0	0	3	0	0	0	0	0	0	0	36	0	0	0	0	0	0	218	Redskins	Friday	34	47	0	0
8/26/2016 8:00:00 PM	2	2016	3	CLE	TB	AWAY	13	30	43	Raymond James Stadium	Grass	83	82	1	42.5	3.5	3	7	3	0	0	29	32	29:32	13	4	8	1	62	254	4.1	1	23	81	3.5	0	31	19	173	1	0	5.6	9.1	61.3	87.16	17	6	35.3	1	0	0	2	0	0	0	20	9	68	1	0	8	38	5	3	0	7	359	51.3	0	1	1	17	10	0	3	0	30	28	30:28	19	3	14	2	67	361	5.4	3	32	76	2.4	0	35	20	285	2	0	8.1	14.2	57.1	102.68	16	7	43.8	1	1	100	3	1	2	1	132	3	25	3	1	0	0	10	1	0	4	197	49.2	1	0	-1	0	0	-5	2	-8	9.4	14.3	20.5	33.3	50.0	5	-2	8	4.3	25.6	0	4	3	1	0	29.6	1	1	0	0	0	0	0	2	2	0	4	20	0	0	0	0	7	7	7	0	44.2	3	3	0	0	0	0	0	3	3	0	4	132	3	61	0	0	51	11	0	0	5	1	1	3	0	0	0	0	10	0	0	0	0	0	0	207	48	15	8	38	4	1	0	0	0	0	0	1	73	0	21	0	0	0	0	177	Browns	Friday	39	35	0	0
8/26/2016 8:00:00 PM	2	2016	3	TB	CLE	HOME	30	13	43	Raymond James Stadium	Grass	83	82	1	42.5	-3.5	17	10	0	3	0	30	28	30:28	19	3	14	2	67	361	5.4	3	32	76	2.4	0	35	20	285	2	0	8.1	14.2	57.1	102.68	16	7	43.8	1	1	100	3	1	2	1	132	3	25	3	1	0	0	10	1	0	4	197	49.2	1	0	-1	3	7	3	0	0	29	32	29:32	13	4	8	1	62	254	4.1	1	23	81	3.5	0	31	19	173	1	0	5.6	9.1	61.3	87.16	17	6	35.3	1	0	0	2	0	0	0	20	9	68	1	0	8	38	5	3	0	7	359	51.3	0	1	1	33.3	50.0	5	-2	8	4.3	25.6	0	0	0	-5	2	-8	9.4	14.3	20.5	7	7	7	0	44.2	3	3	0	0	0	0	0	3	3	0	4	132	3	61	0	0	4	3	1	0	29.6	1	1	0	0	0	0	0	2	2	0	4	20	0	0	0	0	48	15	8	38	4	1	0	0	0	0	0	1	73	0	21	0	0	0	0	177	51	11	0	0	5	1	1	3	0	0	0	0	10	0	0	0	0	0	0	207	Buccaneers	Friday	35	39	0	0
8/26/2016 8:00:00 PM	2	2016	3	PIT	NO	AWAY	27	14	41	Mercedes-Benz Superdome	Dome	85	71	15	44.5	3.0	14	7	3	3	0	31	45	31:45	17	3	13	1	64	417	6.5	3	24	75	3.1	0	39	31	342	3	0	8.8	11.0	79.5	128.85	14	6	42.9	1	0	0	2	2	2	2	34	9	80	1	1	1	12	4	1	0	4	162	40.5	1	2	1	0	7	7	0	0	28	15	28:15	20	6	12	2	70	360	5.1	2	26	111	4.3	0	43	27	249	2	2	5.8	9.2	62.8	74.66	13	6	46.2	2	0	0	2	1	0	0	1	6	55	2	0	1	8	3	4	0	5	245	49	2	1	-1	100	100	1	-3	0	3.8	9.1	2.5	50.0	0	-1	3	0	16.7	7.5	2.3	6	6	3	0	40.2	3	3	0	0	0	0	0	2	2	0	3	24	3	66	2	10	3	1	0	0	44.2	2	2	0	0	0	0	0	0	0	0	1	1	3	60	0	0	43	24	1	8	7	2	0	24	0	0	0	0	16	0	28	0	0	0	0	161	51	18	1	12	1	1	1	0	0	0	0	0	1	0	24	0	0	0	0	221	Steelers	Friday	40	44	0	0
8/26/2016 8:00:00 PM	2	2016	3	NO	PIT	HOME	14	27	41	Mercedes-Benz Superdome	Dome	85	71	15	44.5	-3.0	0	7	7	0	0	28	15	28:15	20	6	12	2	70	360	5.1	2	26	111	4.3	0	43	27	249	2	2	5.8	9.2	62.8	74.66	13	6	46.2	2	0	0	2	1	0	0	1	6	55	2	0	1	8	3	4	0	5	245	49	2	1	-1	14	7	3	3	0	31	45	31:45	17	3	13	1	64	417	6.5	3	24	75	3.1	0	39	31	342	3	0	8.8	11.0	79.5	128.85	14	6	42.9	1	0	0	2	2	2	2	34	9	80	1	1	1	12	4	1	0	4	162	40.5	1	2	1	50.0	0	-1	3	0	16.7	7.5	2.3	100	100	1	-3	0	3.8	9.1	2.5	3	1	0	0	44.2	2	2	0	0	0	0	0	0	0	0	1	1	3	60	0	0	6	6	3	0	40.2	3	3	0	0	0	0	0	2	2	0	3	24	3	66	2	10	51	18	1	12	1	1	1	0	0	0	0	0	1	0	24	0	0	0	0	221	43	24	1	8	7	2	0	24	0	0	0	0	16	0	28	0	0	0	0	161	Saints	Friday	44	40	0	0
8/26/2016 10:00:00 PM	2	2016	3	GB	SF	AWAY	21	10	31	Levi's Stadium		64	72	11	44.0	2.5	0	7	7	7	0	39	29	39:29	19	6	12	1	76	349	4.6	3	39	148	3.8	1	34	22	201	2	0	5.9	9.1	64.7	100.25	20	7	35.0	6	5	83.3	4	3	2	1	16	7	46	1	0	3	26	5	1	0	7	289	41.3	0	1	1	7	0	0	3	0	20	31	20:31	11	5	6	0	47	195	4.1	1	24	134	5.6	1	20	9	61	0	1	3.0	6.8	45.0	31.46	11	2	18.2	0	0	0	2	1	1	1	26	8	63	0	0	3	21	5	4	0	7	320	45.7	1	0	-1	75.0	50.0	0	-3	0	4.2	21.7	8.1	50.0	100	0	3	0	10.3	13.5	13.0	4	2	1	0	37.6	3	3	0	0	0	0	0	0	0	0	2	10	2	46	1	6	3	2	1	0	44.3	1	1	0	0	0	0	0	1	1	0	3	26	3	47	0	0	38	7	3	21	5	0	0	0	0	0	0	0	5	0	34	0	0	0	0	263	63	16	3	26	3	0	0	0	0	0	0	0	17	0	18	0	0	0	0	310	Packers	Friday	37	23	0	0
8/26/2016 10:00:00 PM	2	2016	3	SF	GB	HOME	10	21	31	Levi's Stadium		64	72	11	44.0	-2.5	7	0	0	3	0	20	31	20:31	11	5	6	0	47	195	4.1	1	24	134	5.6	1	20	9	61	0	1	3.0	6.8	45.0	31.46	11	2	18.2	0	0	0	2	1	1	1	26	8	63	0	0	3	21	5	4	0	7	320	45.7	1	0	-1	0	7	7	7	0	39	29	39:29	19	6	12	1	76	349	4.6	3	39	148	3.8	1	34	22	201	2	0	5.9	9.1	64.7	100.25	20	7	35.0	6	5	83.3	4	3	2	1	16	7	46	1	0	3	26	5	1	0	7	289	41.3	0	1	1	50.0	100	0	3	0	10.3	13.5	13.0	75.0	50.0	0	-3	0	4.2	21.7	8.1	3	2	1	0	44.3	1	1	0	0	0	0	0	1	1	0	3	26	3	47	0	0	4	2	1	0	37.6	3	3	0	0	0	0	0	0	0	0	2	10	2	46	1	6	63	16	3	26	3	0	0	0	0	0	0	0	17	0	18	0	0	0	0	310	38	7	3	21	5	0	0	0	0	0	0	0	5	0	34	0	0	0	0	263	49ers	Friday	23	37	0	0
